ID марки,ID модели,Модель,Поколение,Тип кузова,Года поколения от,Года поколения до,Тип авто
10,3568,Midi Van,Midi Van,Van,1984,1992,PC
10,3570,Rascal Bus,Rascal Bus,Bus,1986,1990,PC
10,3571,Rascal Van,Rascal Van,Van,1986,1990,PC
10,3573,Blitz,Blitz,Van,1969,1987,PC
10,7660,Astra Van Estate Van,Astra Van Estate Van,Estate,1982,1984,PC
10,7661,Astra Van Estate Van,Astra Van Estate Van,Estate,1984,1991,PC
10,7662,Astramax Box Body/Mpv,Astramax Box Body/Mpv,Mpv,1985,1990,PC
10,7663,Rascal Platform/Chassis,Rascal Platform/Chassis,Van,1986,1990,PC
10,13432,Ha,Ha,Estate,1963,1983,PC
10,13438,Kb,Kb,Pickup,1972,1988,PC
10,13511,Tk/Mk,Tk/Mk,Van,1959,1992,CV
10,36906,Cf Bus,Cf Bus,Bus,1969,1988,PC
10,37707,Cf Platform/Chassis,Cf Platform/Chassis,Van,1969,1988,PC
10,37710,Cf Van,Cf Van,Van,1969,1988,PC
10,37725,Brava,Brava,Pickup,1988,1990,PC
16,67,8,8 (E31),Coupe,1990,1999,PC
16,138,Z1 Roadster,Z1 Roadster,Coupe,1988,1991,PC
16,164,1502-2002,1502-2002 (E10),Saloon,1967,1977,PC
16,187,1500-2000,"1500-2000 (115, 116, 118, 121)",Saloon,1962,1972,PC
16,219,2500-3.3,2500-3.3 (E3),Saloon,1968,1977,PC
16,224,2.5-3.2 Coupe,2.5-3.2 Coupe (E9),Coupe,1967,1976,PC
16,286,3,3 (E21),Saloon,1975,1984,PC
16,290,3,3 (E30),Saloon,1982,1992,PC
16,294,3 Touring,3 Touring (E30),Estate,1987,1994,PC
16,299,3 Compact,3 Compact (E36),Hatchback,1994,2000,PC
16,304,3,3 (E36),Saloon,1990,1998,PC
16,308,3 Coupe,3 Coupe (E36),Coupe,1991,1999,PC
16,430,3 Convertible,3 Convertible (E30),Coupe,1982,1993,PC
16,434,3 Convertible,3 Convertible (E36),Coupe,1993,1999,PC
16,452,5,5 (E28),Saloon,1981,1987,PC
16,456,5,5 (E12),Saloon,1972,1981,PC
16,459,5 Touring,5 Touring (E34),Estate,1991,1996,PC
16,464,5,5 (E34),Saloon,1987,1995,PC
16,486,6,6 (E24),Coupe,1975,1989,PC
16,539,7,7 (E23),Saloon,1977,1988,PC
16,544,7,7 (E32),Saloon,1985,1994,PC
16,549,7,7 (E38),Saloon,1994,2001,PC
16,1311,3 Touring,3 Touring (E36),Estate,1994,1999,PC
16,1435,Isetta,"Isetta (100, 103)",Coupe,1956,1963,PC
16,1449,5,5 (E39),Saloon,1995,2003,PC
16,1602,1502-2002 Touring,1502-2002 Touring (E6),Estate,1971,1975,PC
16,1608,1502-2002 Convertible,1502-2002 Convertible (E10),Coupe,1967,1975,PC
16,1640,1600 Gt Coupe,1600 Gt Coupe,Coupe,1967,1969,PC
16,1641,V8 Coupe,V8 Coupe (502),Coupe,1954,1966,PC
16,1642,501,501,Hatchback,1952,1959,PC
16,1790,M1,M1 (E26),Coupe,1979,1983,PC
16,1892,5 Touring,5 Touring (E39),Estate,1996,2004,PC
16,2054,700,700 (107),Saloon,1959,1966,PC
16,2079,Z3 Coupe,Z3 Coupe (E36),Coupe,1997,2003,PC
16,3390,503 Convertible,503 Convertible (E03),Coupe,1957,1961,PC
16,3397,3,3 (E46),Saloon,1997,2005,PC
16,3483,Z3 Roadster,Z3 Roadster (E36),Coupe,1995,2003,PC
16,3999,3 Coupe,3 Coupe (E46),Coupe,1998,2006,PC
16,4002,600,600 (111),Hatchback,1957,1961,PC
16,4088,3 Touring,3 Touring (E46),Estate,1999,2005,PC
16,4279,Z8 Roadster,Z8 Roadster (E52),Coupe,2000,2003,PC
16,4343,X5,X5 (E53),Suv,2000,2006,PC
16,4571,3 Convertible,3 Convertible (E46),Coupe,2000,2007,PC
16,4751,3 Compact,3 Compact (E46),Hatchback,2001,2005,PC
16,4805,700 Coupe,700 Coupe (Ae),Coupe,1959,1964,PC
16,4816,7,"7 (E65, E66, E67)",Saloon,2001,2009,PC
16,4924,Z4 Roadster,Z4 Roadster (E85),Coupe,2002,2009,PC
16,4993,5,5 (E60),Saloon,2001,2010,PC
16,5079,5 Touring,5 Touring (E61),Estate,2004,2010,PC
16,5085,X3,X3 (E83),Suv,2003,2011,PC
16,5086,6,6 (E63),Coupe,2003,2010,PC
16,5087,6 Convertible,6 Convertible (E64),Coupe,2004,2010,PC
16,5114,1,1 (E81),Hatchback,2006,2012,PC
16,5389,3,3 (E90),Saloon,2004,2012,PC
16,5430,3 Touring,3 Touring (E91),Estate,2004,2012,PC
16,5516,Z4 Coupe,Z4 Coupe (E86),Coupe,2006,2009,PC
16,5569,3 Coupe,3 Coupe (E92),Coupe,2005,2013,PC
16,6241,3 Convertible,3 Convertible (E93),Coupe,2006,2013,PC
16,6414,X5,X5 (E70),Suv,2006,2013,PC
16,6441,1 Coupe,1 Coupe (E82),Coupe,2006,2013,PC
16,6713,1 Convertible,1 Convertible (E88),Coupe,2007,2013,PC
16,7378,X6,"X6 (E71, E72)",Suv,2007,2015,PC
16,7864,7,"7 (F01, F02, F03, F04)",Saloon,2008,2015,PC
16,8033,Z4 Roadster,Z4 Roadster (E89),Coupe,2009,2016,PC
16,8274,5 Gran Turismo,5 Gran Turismo (F07),Hatchback,2009,2017,PC
16,8277,X1,X1 (E84),Suv,2009,2015,PC
16,8541,5,5 (F10),Saloon,2009,2016,PC
16,8762,5 Touring,5 Touring (F11),Estate,2009,2017,PC
16,8763,X3,X3 (F25),Suv,2010,2017,PC
16,9159,6 Convertible,6 Convertible (F12),Coupe,2010,2018,PC
16,9160,6 Coupe,6 Coupe (F13),Coupe,2011,2017,PC
16,9620,1,1 (F20),Hatchback,2011,2019,PC
16,9831,3,"3 (F30, F80)",Saloon,2011,2018,PC
16,10266,3 Touring,3 Touring (F31),Estate,2012,2019,PC
16,10974,1,1 (E87),Hatchback,2003,2013,PC
16,11003,1,1 (F21),Hatchback,2011,2019,PC
16,11034,6 Gran Coupe,6 Gran Coupe (F06),Coupe,2012,2018,PC
16,11207,3 Gran Turismo,3 Gran Turismo (F34),Hatchback,2012,,PC
16,11300,4 Coupe,"4 Coupe (F32, F82)",Coupe,2013,2020,PC
16,11443,I3,I3 (I01),Hatchback,2013,,PC
16,11482,X5,"X5 (F15, F85)",Suv,2013,2018,PC
16,11599,2 Coupe,"2 Coupe (F22, F87)",Coupe,2012,2021,PC
16,11600,4 Convertible,"4 Convertible (F33, F83)",Coupe,2013,2020,PC
16,11900,4 Gran Coupe,4 Gran Coupe (F36),Coupe,2014,2021,PC
16,11902,I8,I8 (I12),Coupe,2014,2020,PC
16,11945,X4,X4 (F26),Suv,2013,2018,PC
16,12008,C,C,,2011,2015,MB
16,12107,C1,C1,,1999,2003,MB
16,12108,F,F ( - 800cc),,1993,2020,MB
16,12109,G,G,,2002,2016,MB
16,12110,Hp,Hp,,2002,2014,MB
16,12111,K,K,,1982,2016,MB
16,12112,S,S,,2008,2024,MB
16,12733,R 65,R 65,,1978,1997,MB
16,12734,R 850,R 850,,1994,2006,MB
16,12735,R 100,R 100,,1976,1997,MB
16,12736,R 90,R 90,,1973,1976,MB
16,12737,R 75,R 75,,1969,1979,MB
16,12738,R 80,R 80,,1977,1996,MB
16,12739,R 50,R 50,,1955,1973,MB
16,12740,R 60,R 60,,1956,1980,MB
16,12741,R 1100,R 1100,,1992,2005,MB
16,12742,R 1150,R 1150,,1998,2010,MB
16,12743,R 1200,R 1200,,1997,2019,MB
16,12791,2 Active Tourer,2 Active Tourer (F45),Mpv,2013,2021,PC
16,12845,X6,"X6 (F16, F86)",Suv,2014,2019,PC
16,13082,R 900,R 900,,2005,,MB
16,13176,2 Convertible,2 Convertible (F23),Coupe,2014,2021,PC
16,13552,R 25,R 25,,1953,1956,MB
16,13830,2 Gran Tourer,2 Gran Tourer (F46),Mpv,2014,,PC
16,14014,R,R,,2014,2021,MB
16,14283,7,"7 (G11, G12)",Saloon,2015,2022,PC
16,14383,X1,X1 (F48),Suv,2014,2022,PC
16,14480,R 69,R 69,,1960,1969,MB
16,14697,R 45,R 45,,1978,1985,MB
16,36965,Glas,Glas (602),Saloon,1967,1968,PC
16,37157,5,"5 (G30, F90)",Saloon,2016,,PC
16,37535,5 Touring,5 Touring (G31),Estate,2017,,PC
16,37690,507,507 (E03),Coupe,1956,1959,PC
16,37691,502 Saloon,502 Saloon,Saloon,1954,1963,PC
16,37692,340,340,Saloon,1949,1952,PC
16,38046,6 Gran Turismo,6 Gran Turismo (G32),Hatchback,2017,,PC
16,38057,X3,"X3 (G01, F97, G08)",Suv,2017,,PC
16,38274,X2,X2 (F39),Suv,2017,2023,PC
16,38331,I8 Roadster,I8 Roadster (I15),Coupe,2018,2020,PC
16,38487,X4,"X4 (G02, F98)",Suv,2018,,PC
16,38751,X5,"X5 (G05, F95)",Suv,2018,,PC
16,38775,8 Coupe,"8 Coupe (G15, F92)",Coupe,2018,,PC
16,38789,1,1 (F52),Saloon,2017,,PC
16,39027,3,"3 (G20, G80, G28)",Saloon,2018,,PC
16,39028,Z4 Roadster,Z4 Roadster (G29),Coupe,2018,,PC
16,39034,8 Convertible,"8 Convertible (G14, F91)",Coupe,2018,,PC
16,39060,X7,X7 (G07),Suv,2019,,PC
16,39516,R 1250,R 1250,,2019,,MB
16,39565,1,1 (F40),Hatchback,2019,,PC
16,39625,3 Touring,"3 Touring (G21, G81)",Estate,2019,,PC
16,39628,8 Gran Coupe,"8 Gran Coupe (G16, F93)",Coupe,2019,,PC
16,39640,1 Van,1 Van (F20),Hatchback,2015,2019,PC
16,39641,2 Active Tourer Van,2 Active Tourer Van (F45),Mpv,2013,2021,PC
16,39642,2 Gran Tourer Van,2 Gran Tourer Van (F46),Mpv,2014,,PC
16,39643,3 Touring Van,3 Touring Van (F31),Estate,2012,2019,PC
16,39644,5 Touring Van,5 Touring Van (G31),Estate,2017,,PC
16,39645,X1 Van,X1 Van (F48),Suv,2015,2022,PC
16,39646,X3 Van,X3 Van (G01),Suv,2017,,PC
16,39650,X6,"X6 (G06, F96)",Suv,2019,,PC
16,39800,2 Gran Coupe,2 Gran Coupe (F44),Coupe,2019,,PC
16,40436,3 Touring Van,3 Touring Van (G21),Estate,2019,,PC
16,40437,X5 Van,X5 Van (G05),Suv,2019,,PC
16,40728,R 18,R 18,,2020,,MB
16,40742,4 Coupe,"4 Coupe (G22, G82)",Coupe,2020,,PC
16,40960,2000 Coupe,2000 Coupe (120),Coupe,1965,1970,PC
16,41276,4 Convertible,"4 Convertible (G23, G83)",Coupe,2020,,PC
16,41760,M,M,,2021,,MB
16,41933,2 Coupe,"2 Coupe (G42, G87)",Coupe,2021,,PC
16,41979,Ix,Ix (I20),Suv,2021,,PC
16,42095,I4,I4 (G26),Coupe,2021,,PC
16,42096,4 Gran Coupe,4 Gran Coupe (G26),Coupe,2021,,PC
16,42440,2 Active Tourer,2 Active Tourer (U06),Mpv,2021,,PC
16,42916,7,7 (G70),Saloon,2022,,PC
16,43036,X1,X1 (U11),Suv,2022,,PC
16,43810,Xm,Xm (G09),Suv,2022,,PC
16,43918,Ce 04,Ce 04,,2022,,MB
16,44382,5,"5 (G60, G90, G68)",Saloon,2023,,PC
16,44513,315 Saloon,315 Saloon,Saloon,1934,1937,PC
16,44515,315 Convertible,315 Convertible,Coupe,1934,1937,PC
16,44518,315 Roadster,315 Roadster,Coupe,1934,1935,PC
16,44689,319 Saloon,319 Saloon,Saloon,1934,1937,PC
16,44690,319 Convertible,319 Convertible,Coupe,1934,1937,PC
16,44691,319 Roadster,319 Roadster,Coupe,1935,1936,PC
16,44693,320 Saloon,320 Saloon,Saloon,1937,1938,PC
16,44694,320 Convertible,320 Convertible,Coupe,1937,1938,PC
16,44696,321 Saloon,321 Saloon,Saloon,1938,1941,PC
16,44697,321 Convertible,321 Convertible,Coupe,1938,1941,PC
16,44698,326 Saloon,326 Saloon,Saloon,1936,1941,PC
16,44699,326 Convertible,326 Convertible,Coupe,1936,1941,PC
16,44861,X2,X2 (U10),Suv,2023,,PC
16,44884,Ce 02,Ce 02,,2024,,MB
16,45189,5 Touring,"5 Touring (G61, G99)",Estate,2024,,PC
16,45242,R 1300,R 1300,,2023,,MB
16,45309,F,F (801cc - ),,2017,2023,MB
16,45659,X3,X3 (G45),Suv,2024,,PC
16,45994,2 Gran Coupe,2 Gran Coupe (F74),Coupe,2024,,PC
16,90001,1,1 (F70),Hatchback,2024,,PC
16,90178,3 Convertible,3 Convertible (E21),Coupe,1975,1984,PC
20,874,Voyager Iv,"Voyager Iv (Rg, Rs)",Mpv,1999,2008,PC
20,1292,Le Baron Saloon,Le Baron Saloon,Saloon,1986,1994,PC
20,1293,Le Baron Convertible,Le Baron Convertible,Coupe,1986,1997,PC
20,1434,Vision,Vision,Saloon,1993,1997,PC
20,1452,Neon,Neon (Pl),Saloon,1994,2000,PC
20,1455,New Yorker,New Yorker,Saloon,1992,1998,PC
20,1456,Voyager / Grand Voyager Iii,"Voyager / Grand Voyager Iii (Gs_, Ns_)",Mpv,1992,2001,PC
20,1491,Stratus,Stratus (Ja),Saloon,1994,2001,PC
20,1552,Stratus Convertible,Stratus Convertible (Jx),Coupe,1996,2001,PC
20,2005,Daytona Coupe,Daytona Coupe,Coupe,1984,1992,PC
20,2006,Saratoga,Saratoga,Saloon,1989,1995,PC
20,3477,Voyager I,Voyager I (As),Mpv,1984,1990,PC
20,3557,300m,300m (Lr),Saloon,1998,2004,PC
20,3945,Viper,Viper,Coupe,1992,1998,PC
20,3946,Viper Convertible,Viper Convertible,Coupe,1991,1998,PC
20,4368,Neon Ii,Neon Ii,Saloon,1999,2006,PC
20,4606,Pt Cruiser,Pt Cruiser (Pt_),Estate,2000,2010,PC
20,4730,Sebring,Sebring (Jr),Saloon,2000,2007,PC
20,4764,Sebring Convertible,Sebring Convertible (Jr),Coupe,2001,2007,PC
20,5048,Crossfire,Crossfire,Coupe,2003,2008,PC
20,5106,Pt Cruiser Convertible,Pt Cruiser Convertible,Coupe,2000,2010,PC
20,5117,300c,"300c (Lx, Le)",Saloon,2004,,PC
20,5142,Crossfire Roadster,Crossfire Roadster,Coupe,2004,2008,PC
20,5464,300c Touring,"300c Touring (Lx, Le)",Estate,2004,2010,PC
20,5945,Cirrus,Cirrus,Saloon,1994,2000,PC
20,5961,Concorde,Concorde,Saloon,1992,1997,PC
20,5962,Concorde,Concorde,Saloon,1997,2004,PC
20,6145,Sebring Coupe,Sebring Coupe (Fj),Coupe,1995,2000,PC
20,6443,Grand Voyager V,Grand Voyager V (Rt),Mpv,2007,,PC
20,6789,Caravan,Caravan,Mpv,1994,2000,PC
20,6790,Pacifica,Pacifica,Mpv,2003,2008,PC
20,6791,Phantom,Phantom,Coupe,1986,1996,PC
20,7090,Sebring Convertible,Sebring Convertible (Js),Coupe,2007,2010,PC
20,7091,Sebring,Sebring (Js),Saloon,2006,2010,PC
20,7409,Cirrus,Cirrus,Saloon,2000,,PC
20,7919,Le Baron Coupe,Le Baron Coupe,Coupe,1986,1993,PC
20,7927,Acclaim,Acclaim,Saloon,1987,1995,PC
20,9703,Voyager Ii,Voyager Ii (Es),Mpv,1990,1995,PC
20,9896,Lhs,Lhs,Saloon,1997,2001,PC
20,9897,Imperial,Imperial,Saloon,1989,1993,PC
20,9899,Aspen,Aspen (Hg),Suv,2006,,PC
20,10297,Ypsilon,Ypsilon,Hatchback,2011,,PC
20,10298,Delta,Delta,Hatchback,2011,,PC
20,10881,300c,300c (Lx),Saloon,2010,,PC
20,10918,Grand Caravan,Grand Caravan,Mpv,1996,2007,PC
20,11316,200 Saloon,200 Saloon,Saloon,2010,,PC
20,11317,200 Convertible,200 Convertible,Coupe,2010,,PC
20,11371,New Yorker,New Yorker,Saloon,1987,1993,PC
20,11374,Sebring Coupe,Sebring Coupe (Jr),Coupe,2001,2006,PC
20,11386,Sebring Saloon,Sebring Saloon (Fj),Saloon,1995,2000,PC
20,11515,Stratus,Stratus,Saloon,2001,2006,PC
20,12863,200 Saloon,200 Saloon,Saloon,2014,,PC
20,12878,Centura Saloon,Centura Saloon (Kb),Saloon,1975,1977,PC
20,12880,Centura Saloon,Centura Saloon (Kc),Saloon,1977,1979,PC
20,12881,Galant Coupe,Galant Coupe (Gc),Coupe,1974,1976,PC
20,12882,Galant Saloon,Galant Saloon (Gc),Saloon,1974,1976,PC
20,12883,Galant Estate,Galant Estate (Gc),Estate,1974,1976,PC
20,12884,Galant Saloon,Galant Saloon (Ga),Saloon,1971,1972,PC
20,12885,Galant Saloon,Galant Saloon (Gb),Saloon,1972,1975,PC
20,12886,Galant Estate,Galant Estate (Gb),Estate,1972,1975,PC
20,12887,Galant Coupe,Galant Coupe (Gd),Coupe,1976,1978,PC
20,12888,Galant Saloon,Galant Saloon (Gd),Saloon,1976,1978,PC
20,12889,Galant Estate,Galant Estate (Gd),Estate,1976,1978,PC
20,12890,Lancer Saloon,Lancer Saloon (La),Saloon,1974,1976,PC
20,12891,Lancer Hatchback,Lancer Hatchback (Lb),Hatchback,1977,1980,PC
20,12892,Lancer Saloon,Lancer Saloon (Lb),Saloon,1977,1980,PC
20,12893,Lancer Hatchback,Lancer Hatchback (Lc),Hatchback,1979,1981,PC
20,12894,Sigma Saloon,Sigma Saloon (Gh),Saloon,1980,1982,PC
20,12895,Sigma Estate,Sigma Estate (Gh),Estate,1980,1982,PC
20,12896,Sigma Coupe,Sigma Coupe (Gh),Coupe,1979,1980,PC
20,12897,Sigma Saloon,Sigma Saloon (Ge),Saloon,1977,1980,PC
20,12898,Sigma Estate,Sigma Estate (Ge),Estate,1978,1980,PC
20,12899,Valiant Saloon,Valiant Saloon (Ap5),Saloon,1963,1965,PC
20,12900,Valiant Saloon,Valiant Saloon (Vg),Saloon,1970,1971,PC
20,12901,Chrysler Saloon,Chrysler Saloon (Cj),Saloon,1973,1975,PC
20,12902,Valiant Saloon,Valiant Saloon (Cl),Saloon,1976,1978,PC
20,12903,Valiant Saloon,Valiant Saloon (Cm),Saloon,1978,1981,PC
20,12904,Valiant Saloon,Valiant Saloon (Vc),Saloon,1966,1967,PC
20,12905,Valiant Saloon,Valiant Saloon (Ve),Saloon,1967,1969,PC
20,12906,Valiant Saloon,Valiant Saloon (Ap6),Saloon,1965,1966,PC
20,12907,Valiant Saloon,Valiant Saloon (Rv1),Saloon,1962,1962,PC
20,12908,Valiant Saloon,Valiant Saloon (Vh),Saloon,1971,1973,PC
20,12909,Valiant Saloon,Valiant Saloon (Vj),Saloon,1973,1975,PC
20,12910,Valiant Saloon,Valiant Saloon (Vf),Saloon,1969,1970,PC
20,12911,Valiant Saloon,Valiant Saloon (Vk),Saloon,1975,1976,PC
20,12913,Valiant Saloon,Valiant Saloon (Sv1),Saloon,1962,1963,PC
20,12914,Valiant Estate,Valiant Estate (Vc),Estate,1966,1967,PC
20,12915,Valiant Estate,Valiant Estate (Vg),Estate,1970,1971,PC
20,12916,Valiant Estate,Valiant Estate (Vk),Estate,1975,1976,PC
20,12919,Valiant Estate,Valiant Estate (Vh),Estate,1971,1973,PC
20,12920,Valiant Estate,Valiant Estate (Ve),Estate,1967,1969,PC
20,12921,Valiant Estate,Valiant Estate (Vf),Estate,1969,1970,PC
20,12923,Valiant Estate,Valiant Estate (Cl),Estate,1976,1978,PC
20,12926,Valiant Estate,Valiant Estate (Cm),Estate,1978,1981,PC
20,12928,Valiant Estate,Valiant Estate (Vj),Estate,1973,1975,PC
20,12929,Valiant Estate,Valiant Estate (Ap5),Estate,1963,1965,PC
20,12930,Valiant Estate,Valiant Estate (Ap6),Estate,1965,1966,PC
20,12935,Valiant Hardtop,Valiant Hardtop (Vf),Coupe,1969,1970,PC
20,12936,Valiant Hardtop,Valiant Hardtop (Vg),Coupe,1970,1971,PC
20,12939,Valiant Hardtop,Valiant Hardtop (Vj),Coupe,1973,1975,PC
20,12942,Valiant Hardtop,Valiant Hardtop (Vh),Coupe,1971,1973,PC
20,12951,Valiant Charger Coupe,Valiant Charger Coupe (Vk),Coupe,1975,1976,PC
20,12953,Valiant Charger Coupe,Valiant Charger Coupe (Vj),Coupe,1973,1975,PC
20,12954,Valiant Charger Coupe,Valiant Charger Coupe (Cl),Coupe,1976,1978,PC
20,12955,Valiant Charger Coupe,Valiant Charger Coupe (Vh),Coupe,1971,1973,PC
20,12956,Valiant Pickup,Valiant Pickup (Ap6),Pickup,1965,1966,PC
20,12957,Valiant Pickup,Valiant Pickup (Cl),Pickup,1976,1978,PC
20,12959,Valiant Pickup,Valiant Pickup (Vg),Pickup,1970,1971,PC
20,12961,Valiant Pickup,Valiant Pickup (Vc),Pickup,1966,1967,PC
20,12962,Valiant Pickup,Valiant Pickup (Ve),Pickup,1967,1969,PC
20,12963,Valiant Pickup,Valiant Pickup (Vf),Pickup,1969,1970,PC
20,12964,Valiant Pickup,Valiant Pickup (Vh),Pickup,1971,1973,PC
20,12966,Valiant Panel Van,Valiant Panel Van (Cl),Estate,1977,1978,PC
20,12968,Vip Saloon,Vip Saloon (Vf),Saloon,1969,1970,PC
20,12969,Vip Saloon,Vip Saloon (Vg),Saloon,1970,1971,PC
20,13303,Le Baron Coupe,Le Baron Coupe,Coupe,1981,1988,PC
20,13304,Le Baron Estate,Le Baron Estate,Estate,1981,1988,PC
20,13449,Es,Es,Hatchback,1988,1991,PC
20,13526,Le Baron Convertible,Le Baron Convertible,Coupe,1981,1988,PC
20,14135,Shadow,Shadow,Hatchback,1986,1994,PC
20,14136,Spirit,Spirit,Saloon,1988,1995,PC
20,14137,Valiant Coupe,Valiant Coupe,Coupe,1978,1980,PC
20,14322,Prowler,Prowler,Coupe,1998,2002,PC
20,14519,Volare Coupe,Volare Coupe,Coupe,1983,1986,PC
20,14625,Cirrus Coupe,Cirrus Coupe,Coupe,1994,2000,PC
20,14772,Volare Saloon,Volare Saloon,Saloon,1982,1988,PC
20,14773,Valiant Coupe,Valiant Coupe,Coupe,1982,1983,PC
20,14973,Shadow Convertible,Shadow Convertible,Coupe,1986,1994,PC
20,30884,Conquest Hatchback,Conquest Hatchback,Hatchback,1986,1989,PC
20,30885,Cordoba Hardtop,Cordoba Hardtop,Hardtop,1974,1979,PC
20,30892,Daytona Hatchback,Daytona Hatchback,Hatchback,1983,1993,PC
20,30894,Dynasty Saloon,Dynasty Saloon,Saloon,1987,1993,PC
20,30895,E Class Saloon,E Class Saloon,Saloon,1982,1984,PC
20,30897,Executive Sedan,Executive Sedan,Saloon,1982,1986,PC
20,30898,Fifth Avenue Saloon,Fifth Avenue Saloon,Saloon,1982,1989,PC
20,30901,Imperial Hardtop,Imperial Hardtop,Hardtop,1974,1975,PC
20,30915,Intrepid Saloon,Intrepid Saloon,Saloon,1992,1997,PC
20,30916,Laser Hatchback,Laser Hatchback,Hatchback,1983,1986,PC
20,30917,Le Baron Saloon,Le Baron Saloon,Saloon,1980,1988,PC
20,30919,Le Baron Coupe,Le Baron Coupe,Coupe,1976,1981,PC
20,30920,Le Baron Hatchback,Le Baron Hatchback,Hatchback,1984,1989,PC
20,30921,Le Baron Saloon,Le Baron Saloon,Saloon,1976,1981,PC
20,30922,Le Baron Estate,Le Baron Estate,Estate,1976,1981,PC
20,30923,Lhs Saloon,Lhs Saloon,Saloon,1993,1997,PC
20,30928,New Yorker Hardtop,New Yorker Hardtop,Hardtop,1973,1978,PC
20,30929,New Yorker Saloon,New Yorker Saloon,Saloon,1973,1978,PC
20,30930,Newport Saloon,Newport Saloon,Saloon,1949,1956,PC
20,30931,Newport Hardtop,Newport Hardtop,Hardtop,1973,1978,PC
20,30932,Newport Saloon,Newport Saloon,Saloon,1973,1978,PC
20,30943,Sebring Convertible,Sebring Convertible,Coupe,1995,2000,PC
20,30973,Tc Maserati Convertible,Tc Maserati Convertible,Coupe,1988,1991,PC
20,30974,Town & Country Saloon,Town & Country Saloon,Saloon,1945,1974,PC
20,30975,Town & Country Convertible,Town & Country Convertible,Coupe,1982,1986,PC
20,30977,Town & Country Estate,Town & Country Estate,Estate,1973,1977,PC
20,34336,Chrysler R/T Coupe,Chrysler R/T Coupe,Coupe,1996,1997,PC
20,35053,Cordoba Coupe,Cordoba Coupe,Coupe,1979,1983,PC
20,35054,Imperial Hardtop,Imperial Hardtop,Hardtop,1980,1983,PC
20,35060,New Yorker Saloon,New Yorker Saloon,Saloon,1981,1987,PC
20,35063,New Yorker Hardtop,New Yorker Hardtop,Hardtop,1978,1981,PC
20,35064,New Yorker Hardtop,New Yorker Hardtop,Hardtop,1981,1982,PC
20,35065,Newport Hardtop,Newport Hardtop,Hardtop,1978,1981,PC
20,35073,Town & Country Estate,Town & Country Estate,Estate,1977,1981,PC
20,35074,Town & Country Estate,Town & Country Estate,Estate,1981,1988,PC
20,36071,Cirrus Coupe,Cirrus Coupe,Coupe,2000,2006,PC
20,36072,Cirrus Saloon,Cirrus Saloon,Saloon,2006,2010,PC
20,36342,Pacifica,Pacifica (Ru),Mpv,2016,,PC
20,36960,Intrepid Saloon,Intrepid Saloon,Saloon,1997,2004,PC
20,39117,Ram Van Van,Ram Van Van (Rg),Mpv,2005,2009,PC
20,39203,Pt Cruiser Combi Van,Pt Cruiser Combi Van (Pt_),Estate,2002,2008,PC
20,39831,Sigma Coupe,Sigma Coupe (Ge),Coupe,1977,1980,PC
20,41574,Grand Voyager Iii Van,Grand Voyager Iii Van (Gs),Mpv,1995,2001,PC
20,41575,Voyager / Grand Voyager Ii,Voyager / Grand Voyager Ii (Es),Mpv,1990,1995,PC
20,41606,Voyager / Grand Voyager Iv,Voyager / Grand Voyager Iv (Rg),Mpv,2000,2008,PC
20,41618,Grand Voyager V,Grand Voyager V (Rt),Mpv,2008,2011,PC
20,41620,Voyager I,Voyager I (As),Mpv,1989,1990,PC
20,41743,Voyager Iii Van,Voyager Iii Van (Gs_),Mpv,1995,2001,PC
20,41758,Voyager Iv Van,Voyager Iv Van (S_),Mpv,1999,2008,PC
20,41784,As 250 Pickup,As 250 Pickup,Pickup,1974,1993,PC
20,41785,As 250 Platform/Chassis,As 250 Platform/Chassis,Van,1974,1993,PC
20,41786,As 250 Ii Pickup,As 250 Ii Pickup,Pickup,1993,2002,PC
20,41787,As 250 Ii Platform/Chassis,As 250 Ii Platform/Chassis,Van,1993,2002,PC
20,41791,Valiant Pickup,Valiant Pickup (Vj),Pickup,1973,1975,PC
20,41792,Valiant Pickup,Valiant Pickup (Vk),Pickup,1975,1976,PC
20,44561,Chrysler Hardtop,Chrysler Hardtop (Ch),Coupe,1971,1973,PC
20,44562,Chrysler Saloon,Chrysler Saloon (Ch),Saloon,1971,1973,PC
20,44563,Chrysler Hardtop,Chrysler Hardtop (Cj),Coupe,1973,1975,PC
20,44564,Chrysler Saloon,Chrysler Saloon (Ck),Saloon,1975,1976,PC
20,45607,Dodge Pickup,Dodge Pickup (Ve),Pickup,1967,1969,PC
20,45608,Dodge Pickup,Dodge Pickup (Vf),Pickup,1969,1970,PC
20,45609,Dodge Pickup,Dodge Pickup (Vg),Pickup,1970,1971,PC
20,45610,Dodge Pickup,Dodge Pickup (Vh),Pickup,1971,1973,PC
20,45611,Dodge Pickup,Dodge Pickup (Vj),Pickup,1973,1975,PC
20,45612,Dodge Pickup,Dodge Pickup (Vk),Pickup,1975,1976,PC
20,45613,D-50 Pickup,D-50 Pickup,Pickup,1979,1980,PC
20,45614,D-50 Platform/Chassis,D-50 Platform/Chassis,Van,1979,1980,PC
21,16,Jumper I Bus,Jumper I Bus (230p),Bus,1994,2002,PC
21,76,Xantia,"Xantia (X1_, X2_)",Hatchback,1993,2003,PC
21,122,Xm,Xm (Y3),Hatchback,1989,1994,PC
21,127,Xm Break,Xm Break (Y3),Estate,1989,1994,PC
