let_eng_id,let_type_id,case
37173,120206,PC
19836,146838,PC
5400,8729,PC
44062,146007,PC
32420,122648,PC
37119,802108,CV
25236,58619,CV
8231,8548,CV
32890,53283,PC
37453,53112,CV
8908,5339,CV
17451,61570,CV
5780,58105,CV
34680,22911,CV
5153,6358,PC
31671,23200,PC
20898,17973,PC
32745,107562,PC
9469,2653,PC
35426,16255,PC
27599,48082,CV
47536,148133,PC
6602,5343,CV
34896,128387,PC
19913,18336,PC
53352,801053,CV
33123,36495,CV
20520,9533,PC
7781,56532,CV
20248,142887,PC
20055,60631,CV
40856,150662,PC
34063,56147,PC
1224,1078,PC
31935,32076,CV
35866,33787,CV
34946,18814,CV
33736,35615,CV
17372,18521,CV
47602,52712,CV
38448,43141,CV
20632,35993,CV
50914,157002,PC
24651,9365,PC
50933,61553,CV
23590,31965,PC
18622,19272,PC
23897,25660,PC
45695,803024,CV
30716,125423,PC
49189,158413,PC
31349,108183,PC
37105,33493,CV
5817,721,CV
22171,19459,PC
30868,107932,PC
29349,116951,PC
54958,803482,CV
32619,157827,PC
43539,30482,PC
29761,108213,PC
33911,16171,CV
24246,33828,PC
20338,16491,CV
27610,16242,CV
28129,61903,CV
5174,35606,PC
23657,54259,PC
53652,801077,PC
35181,129601,PC
35866,40189,CV
26667,23120,PC
37622,41787,CV
41041,35838,CV
25917,39244,CV
19296,12263,PC
36931,157559,PC
38158,44846,CV
19365,16537,PC
32780,44230,PC
23263,63292,CV
42434,123250,PC
32507,20233,CV
18478,134487,PC
38377,23462,PC
28311,106375,PC
34410,131754,PC
120,112635,PC
43788,6053,PC
28572,52888,CV
33716,35150,CV
15900,146508,PC
20873,22478,CV
24471,32264,PC
40019,142201,PC
2805,2451,PC
18386,6949,PC
22127,28800,CV
35012,16270,CV
17311,114073,PC
23944,14642,CV
21414,130467,PC
21323,17500,CV
6678,3748,CV
30108,113203,PC
4572,135821,PC
31050,39979,PC
19922,17931,PC
28615,108854,PC
7782,5801,CV
47602,52785,CV
22153,19689,CV
44850,800203,PC
21900,40023,PC
4876,5655,PC
45327,147599,PC
33407,126009,PC
5451,5238,PC
25855,14648,CV
35483,23592,CV
809,21497,PC
44621,108768,PC
20928,9159,PC
22155,12094,CV
19166,59164,CV
21621,17551,CV
8912,5516,CV
44094,143490,PC
35013,18263,CV
34242,146543,PC
45827,146801,PC
23618,32908,PC
18153,18263,PC
23691,31173,CV
43003,29254,PC
45647,146261,PC
4984,132282,PC
20941,19898,PC
15937,18316,PC
4990,59759,PC
43534,41590,PC
29525,57762,PC
3715,154714,PC
36030,151350,PC
35242,23912,CV
23882,55382,PC
5764,58351,CV
40281,34583,CV
33646,23931,CV
19951,55114,CV
11429,58226,PC
25185,10292,PC
16782,35053,CV
19422,18954,CV
12569,57721,PC
32292,142054,PC
27576,43332,CV
30716,37831,PC
17572,126272,PC
31274,100863,PC
23742,57817,PC
19015,8628,CV
34405,51395,CV
20775,54898,PC
38168,42692,CV
2350,22967,PC
44808,50324,CV
24135,36647,CV
46635,29399,PC
30784,115094,PC
48661,152164,PC
17311,43883,PC
17590,8871,PC
23705,128104,PC
34872,23111,CV
19017,59755,CV
35012,15824,CV
14920,132648,PC
22593,30886,PC
41248,38518,CV
8881,5201,CV
34919,128467,PC
13368,24631,PC
7789,56325,CV
45696,25268,CV
18596,23780,PC
12890,20656,CV
31779,100537,PC
32692,138579,PC
28158,17222,CV
23085,31375,CV
35872,131270,PC
33716,35620,CV
22921,134822,PC
20466,10004,CV
47071,60950,CV
29224,39845,PC
4131,8042,PC
22316,2709,PC
18099,11767,CV
18405,59849,PC
35012,35760,CV
28158,800193,CV
27619,27930,CV
34048,117695,PC
37487,801873,CV
19160,9154,CV
23836,28197,PC
15348,16184,PC
17652,800505,PC
16881,145874,PC
39767,147168,PC
38802,47134,CV
53861,801240,PC
17893,28148,PC
33736,35190,CV
24781,19368,PC
35012,35419,CV
33911,15889,CV
36360,135040,PC
45962,25676,CV
23946,12298,CV
18690,39827,PC
28378,61,PC
44895,141171,PC
29315,54497,PC
29866,5710,PC
21292,53420,CV
17543,17863,PC
36267,100450,PC
19111,11389,CV
3832,3467,PC
33807,24083,CV
39228,146009,PC
41912,56034,PC
23406,23946,PC
21050,26628,CV
4990,1914,PC
18321,38470,PC
35754,150685,PC
2471,46254,PC
4288,2269,PC
8327,20167,CV
19160,59043,CV
28082,15596,CV
34945,16411,CV
44708,128375,PC
20336,13288,CV
39019,138261,PC
28562,17312,CV
4396,136314,PC
40491,44606,CV
45511,48499,CV
19664,20440,PC
43078,40157,PC
4151,106023,PC
4905,4411,PC
18648,56975,CV
45703,50369,CV
38181,32200,CV
33911,35377,CV
17652,57831,PC
37856,29854,CV
8797,5542,CV
36611,47817,PC
18923,9130,CV
40569,135633,PC
16008,15441,PC
39065,138424,PC
34415,128288,PC
45696,23586,CV
27442,23389,CV
45695,802941,CV
20874,24199,CV
28953,54930,CV
26553,106212,PC
19938,129975,PC
28151,21487,CV
25189,10254,PC
48064,151356,PC
45671,49314,CV
37596,41813,CV
41370,144931,PC
18774,9644,PC
45946,58900,PC
48012,54406,CV
31224,109547,PC
27575,47757,CV
30397,52435,PC
25802,5137,PC
24325,133066,PC
18937,28737,PC
20878,62189,CV
47604,802255,CV
8539,6030,CV
44929,145541,PC
42020,47814,PC
28517,106852,PC
35012,35242,CV
35541,11028,CV
140,27135,PC
18966,10629,CV
33911,35721,CV
44810,802993,CV
16909,13436,CV
18832,20025,PC
27722,18743,CV
43637,35231,PC
1670,27443,PC
32318,11125,PC
44708,135501,PC
8001,6441,CV
7664,1006,CV
36045,51800,CV
52315,65375,CV
29316,54619,PC
9108,802259,CV
52494,65863,CV
30265,24111,CV
29457,35010,PC
14668,15776,PC
35012,16087,CV
34838,23016,CV
20880,9761,CV
9456,15632,PC
53357,801153,CV
45978,50471,CV
28435,100111,PC
31572,129414,PC
39343,125076,PC
28561,52966,CV
31673,159040,PC
42027,106562,PC
36799,25624,CV
45977,803060,CV
37498,26841,CV
16205,20768,CV
34121,25563,CV
36739,135622,PC
20641,9613,CV
40792,14839,CV
30778,111209,PC
7773,1706,CV
45549,49070,CV
25165,150965,PC
16467,11627,CV
4432,5285,PC
42936,52635,PC
30009,136398,PC
34873,23161,CV
37018,25114,CV
30253,129840,PC
3105,12321,PC
38221,45631,CV
36799,25542,CV
27605,35273,CV
35866,26792,CV
3820,3625,PC
42445,129747,PC
29248,105911,PC
3188,17854,PC
35013,17933,CV
37082,25274,CV
18645,61921,CV
20365,9310,CV
3820,26328,PC
16784,3547,CV
35618,132149,PC
49860,800545,PC
20696,24008,PC
3238,2079,PC
4122,1682,PC
45977,800371,CV
42931,140757,PC
20980,17141,PC
4536,4221,PC
3802,3617,PC
24884,146889,PC
38427,800855,PC
31247,15797,PC
9505,16517,PC
44943,800302,CV
16947,58400,CV
16519,10329,CV
6541,111084,PC
35434,31612,CV
18485,30884,PC
36185,143002,PC
5747,262,CV
36315,37936,PC
1388,14942,PC
43226,106617,PC
5764,344,CV
21626,17567,CV
38443,39490,CV
19097,8676,CV
25446,59182,CV
13390,5258,PC
20325,19302,PC
16166,16660,PC
8072,109,CV
3282,2013,PC
45972,25174,CV
19111,8001,CV
18741,23245,PC
29303,106367,PC
5797,58421,CV
16262,35926,CV
24545,119926,PC
45495,60813,CV
26658,10662,PC
22152,800428,CV
18997,9214,CV
43218,40388,PC
18208,17160,PC
7784,54147,CV
10207,1331,CV
28962,55587,CV
7794,54037,CV
22617,24984,PC
22151,10837,CV
20622,9544,CV
35012,16247,CV
25613,18582,CV
9889,8688,PC
22180,10751,PC
43562,42337,PC
45377,47280,CV
8539,6163,CV
2887,27169,PC
36819,25143,CV
25451,31133,CV
21098,10912,CV
33911,15544,CV
1873,9702,PC
45666,800099,CV
32722,34510,PC
246,4617,PC
34092,124541,PC
23933,134359,PC
28618,100659,PC
23124,56018,CV
45637,128724,PC
21247,18302,PC
1976,122392,PC
32311,12769,PC
43534,110475,PC
34129,58608,PC
25298,29214,PC
3283,2013,PC
44973,43892,CV
36109,133958,PC
39427,114463,PC
17050,1469,CV
36608,34596,PC
36643,128285,PC
29315,137722,PC
48004,55257,CV
17370,18654,CV
6613,34303,CV
21907,13439,PC
33911,15580,CV
30093,31560,PC
29872,131831,PC
16321,31272,PC
53356,801495,CV
21495,24054,PC
20632,41550,CV
38256,46164,CV
25540,13706,CV
37610,31153,CV
2082,787,PC
25463,31381,CV
9178,26552,CV
33837,123081,PC
32314,33267,PC
38280,138632,PC
29826,36505,CV
20373,11620,CV
28517,139596,PC
29,201,PC
34060,120288,PC
7793,56778,CV
44769,45502,CV
41037,48519,CV
4791,630,PC
37747,29742,CV
31352,116637,PC
9160,52603,CV
20734,23182,PC
47484,21942,CV
7789,56527,CV
27270,130173,PC
47993,56165,CV
8608,60070,CV
37597,31631,CV
29872,145517,PC
18278,58606,PC
25519,15588,CV
1439,14270,PC
1847,3833,PC
26551,16424,CV
42758,42046,PC
16288,18353,PC
38114,40081,CV
16294,7034,CV
33911,33202,CV
19228,4962,PC
35149,145833,PC
5893,13171,CV
36931,140283,PC
33677,138074,PC
35068,157814,PC
31928,47746,PC
811,4406,PC
31706,113933,PC
8519,6328,CV
17514,37793,PC
40492,29813,CV
27734,15297,CV
19196,22697,CV
43398,30400,PC
4058,1779,PC
36800,50812,CV
17371,8816,CV
5800,397,CV
33488,120886,PC
36282,43143,PC
42750,13785,PC
9930,25624,PC
14788,59894,PC
17652,123964,PC
37022,25100,CV
37831,55371,CV
42060,155888,PC
16296,8253,CV
45697,50459,CV
17979,17451,PC
49583,128028,PC
16710,12020,CV
50310,22349,CV
10788,100100,PC
44591,42165,CV
31273,108282,PC
38096,28512,CV
23320,24478,PC
40321,34727,CV
36797,802132,CV
36931,135118,PC
35915,26709,CV
44179,147149,PC
24393,22394,CV
23105,133518,PC
33105,137668,PC
7796,2534,CV
25540,13703,CV
19228,109989,PC
37607,11095,CV
4671,988,PC
30011,106336,PC
29872,108807,PC
9118,26210,CV
50931,62923,CV
41150,38467,CV
28158,19604,CV
49711,153605,PC
19922,10575,PC
25519,35331,CV
14920,129060,PC
52258,132360,PC
33507,139793,PC
5728,201,CV
36912,118561,PC
36817,45691,CV
42782,125757,PC
31350,107640,PC
38019,47228,CV
24365,139136,PC
35484,27523,CV
44912,43853,CV
7686,56800,CV
52099,51981,CV
9158,52535,CV
8538,6678,CV
33911,16178,CV
37602,31613,CV
30783,108461,PC
38717,52011,CV
22499,130234,PC
7587,55693,CV
26266,26215,CV
9707,65649,CV
14311,11917,CV
39748,139427,PC
18908,17484,PC
37885,44565,CV
17452,62027,CV
23721,39332,CV
41248,65920,CV
30138,32932,PC
8541,6005,CV
35012,16184,CV
28432,59859,PC
7769,53908,CV
28928,56833,CV
36799,27120,CV
18608,37424,PC
42231,129681,PC
5531,142947,PC
30500,105698,PC
47484,21918,CV
33335,26409,PC
37487,801911,CV
25178,33663,PC
36782,134534,PC
5762,431,CV
1023,143382,PC
22968,31503,PC
45613,8974,PC
15152,15415,PC
31789,123395,PC
40321,34632,CV
8844,5551,CV
20874,61568,CV
2490,4253,PC
23081,31148,CV
24882,138363,PC
45696,802768,CV
10392,2719,CV
31063,124783,PC
28928,54242,CV
37382,27257,CV
44581,41732,CV
43646,58451,PC
25839,11559,PC
40639,803196,CV
16489,10223,CV
4632,28042,PC
27610,33616,CV
2416,119746,PC
16874,34174,PC
29364,59165,PC
28158,49305,CV
18923,34340,PC
25027,133998,PC
20345,125776,PC
49189,160894,PC
15050,7510,CV
27089,802969,CV
38447,47897,CV
31665,122410,PC
51206,32491,PC
46607,137058,PC
9169,52666,CV
1184,1437,PC
18350,2870,CV
19581,21263,PC
21313,56244,CV
32115,51938,CV
47540,35366,CV
21826,133310,PC
21292,53482,CV
37779,43263,CV
27833,58967,PC
37778,48825,CV
29420,34725,PC
4381,2608,PC
38170,48768,CV
20378,21738,PC
17204,14454,CV
19133,32001,PC
11187,10920,PC
44943,800315,CV
35242,58794,CV
1512,137327,PC
21311,11924,CV
31769,54822,PC
2423,26372,PC
28668,122862,PC
38637,19704,CV
27268,7648,PC
3802,124564,PC
9224,25894,CV
8987,13149,CV
23690,28157,CV
32115,32786,CV
17644,7925,CV
19473,20941,PC
17204,13884,CV
6965,21035,CV
48004,55258,CV
20391,19397,PC
22151,17147,CV
50186,157195,PC
33295,21427,CV
39819,21842,PC
28082,15850,CV
24903,114642,PC
44076,142390,PC
16785,24980,CV
35839,137732,PC
34126,24571,CV
31593,111324,PC
8618,60301,CV
19501,110507,PC
4755,7187,PC
28158,19620,CV
30825,111936,PC
15050,6740,CV
33737,35187,CV
37500,126486,PC
36185,144424,PC
37871,45381,CV
14508,59629,CV
24904,11153,PC
16909,9166,CV
42690,30915,PC
4131,1663,PC
25623,31316,CV
9227,25945,CV
40628,36898,CV
3783,156391,PC
17608,13520,PC
7773,11988,CV
32774,109839,PC
38107,29956,CV
27250,131153,PC
43933,30628,PC
12528,8408,CV
3820,26119,PC
2419,4183,PC
5062,121707,PC
38839,48295,CV
28384,4627,PC
23671,12246,CV
31251,135139,PC
22112,27486,PC
3761,25619,PC
13368,109643,PC
3712,49401,PC
48224,57147,CV
14313,11919,CV
36425,42711,PC
29693,141827,PC
44584,41915,CV
37105,35164,CV
9220,3802,CV
33911,15711,CV
3521,48583,PC
8823,24832,CV
28215,124765,PC
34945,35477,CV
3761,124657,PC
38103,46510,CV
28055,34392,CV
42821,58457,PC
37381,143278,PC
45071,145443,PC
38190,44327,CV
19386,803766,CV
35243,23639,CV
25621,31558,CV
33911,33208,CV
40471,42939,CV
44930,137187,PC
44582,41721,CV
31289,27166,PC
17242,13852,CV
12891,5060,CV
21323,10584,CV
30290,18839,CV
43641,41975,PC
18369,122273,PC
34121,25535,CV
42589,129861,PC
29872,152286,PC
20388,24790,PC
17050,53697,CV
35541,53730,CV
31606,55907,PC
5731,480,CV
3749,24368,PC
33807,23690,CV
6678,3640,CV
25463,31333,CV
34872,23289,CV
41797,142986,PC
23571,32140,PC
32206,115961,PC
45277,47091,CV
7874,58327,CV
25243,110746,PC
37487,801875,CV
16551,20683,CV
3747,132318,PC
45975,50302,CV
44583,41935,CV
45696,25380,CV
17008,17166,PC
5441,38792,PC
19947,113982,PC
19017,9442,CV
32418,132617,PC
28149,57996,CV
33491,136400,PC
35541,65858,CV
34686,18407,CV
36800,24455,CV
19059,21374,PC
23963,38569,CV
47479,149444,PC
31593,37978,PC
40875,141457,PC
2827,6778,PC
24022,12841,CV
28082,15589,CV
31584,43255,PC
50094,58025,CV
44758,42297,CV
18116,13615,CV
16924,34192,CV
54982,161529,PC
8618,60317,CV
29735,127685,PC
20368,11553,CV
47540,33417,CV
36484,57786,PC
38915,61492,CV
1967,3658,PC
9499,54948,PC
3958,49928,PC
40790,147361,PC
26347,59223,PC
36444,125391,PC
8616,60287,CV
39910,138131,PC
4985,5300,PC
16879,60247,CV
50497,156399,PC
38705,32741,CV
6065,505,CV
32171,134565,PC
12928,4992,CV
8608,59788,CV
37616,11095,CV
17205,14245,CV
21007,9005,CV
44708,130109,PC
32468,108615,PC
17204,2830,CV
38215,42227,CV
22150,17399,CV
23705,55661,PC
27886,15496,CV
26693,28421,PC
4940,58941,PC
36924,135092,PC
38532,24965,PC
45974,23594,CV
24491,44186,CV
6699,14129,PC
27738,15144,CV
33911,33352,CV
44674,801690,PC
48015,54938,CV
33886,100770,PC
18521,131150,PC
20536,14967,CV
28967,11981,CV
9810,7817,PC
30707,34970,CV
3934,2753,PC
18076,17790,PC
15988,11339,PC
26347,29944,PC
20371,11264,CV
19386,140381,PC
4955,59437,PC
3910,2834,PC
2855,3749,PC
21323,10588,CV
11309,5228,CV
46096,147406,PC
18495,6957,CV
5027,1916,PC
28393,5104,PC
26123,31162,PC
37857,28897,CV
11167,2896,CV
34340,22275,CV
27682,142143,PC
21064,31334,PC
28966,11981,CV
15415,10058,CV
43791,12844,PC
28475,16806,CV
37497,28152,CV
27895,59009,PC
27443,58414,PC
48271,151496,PC
32108,117976,PC
29997,57206,PC
26773,12538,PC
9224,3671,CV
50560,28650,CV
44122,139766,PC
9125,52629,CV
7969,800883,CV
4917,127412,PC
29405,124279,PC
4323,4376,PC
7796,5963,CV
7793,56536,CV
37624,41719,CV
4990,18491,PC
8642,6135,CV
36145,64901,CV
27813,15281,CV
37737,45968,CV
9505,14138,PC
34032,123971,PC
25692,5283,PC
29824,36468,CV
20657,34826,PC
14808,13194,PC
4891,3957,PC
22509,137053,PC
38921,49076,CV
53494,800310,PC
33002,118017,PC
29866,29286,PC
16357,5656,PC
30716,131512,PC
27784,43158,CV
18646,61605,CV
30707,21026,CV
50438,139813,PC
40876,1149,PC
3820,3615,PC
30396,148068,PC
3783,59388,PC
17287,22992,PC
32941,5531,PC
23472,31682,PC
42741,4954,PC
21185,30196,PC
34945,16410,CV
32707,801877,CV
44764,45792,CV
9479,55852,PC
53353,801356,CV
30243,108030,PC
18827,9040,CV
28082,16086,CV
36818,50798,CV
17849,27990,PC
45603,146207,PC
19700,9703,CV
42409,124810,PC
8642,60290,CV
45666,800217,CV
38886,48994,CV
878,7502,PC
23981,10249,PC
31250,111891,PC
30146,128647,PC
25636,53699,PC
36801,23558,CV
26459,11960,PC
35242,55386,CV
21876,38890,PC
36358,115566,PC
16869,18188,PC
24405,100885,PC
45606,157444,PC
22068,124509,PC
36817,27056,CV
16505,22577,CV
5560,5728,PC
45977,50540,CV
16909,58962,CV
7872,853,CV
22514,26006,PC
18827,10871,CV
16499,53479,CV
19938,107597,PC
52936,159161,PC
36495,37565,PC
37622,51471,CV
32420,125633,PC
20292,32625,CV
31796,42662,PC
8855,9987,CV
5691,7687,CV
26939,156833,PC
35243,49924,CV
18759,18274,PC
4796,4093,PC
22958,8087,CV
35817,132103,PC
27599,48041,CV
47622,150203,PC
36387,37051,PC
1293,1548,PC
28187,44001,CV
30769,22128,CV
52099,51876,CV
38450,139261,PC
24585,10842,PC
21774,8201,PC
20071,29737,PC
11767,3489,CV
7688,1169,CV
23368,19520,PC
33736,33751,CV
52057,65109,CV
38202,45608,CV
29443,4898,PC
29678,58539,PC
17242,803555,CV
36819,25773,CV
29307,119696,PC
6028,7686,CV
23690,40220,CV
20874,33870,CV
14920,15295,PC
42931,35934,PC
27443,59533,PC
45963,25560,CV
36409,44725,PC
32136,119496,PC
25687,9162,CV
20886,12442,CV
37857,44635,CV
32115,32774,CV
42770,57071,PC
15472,15540,PC
11429,135198,PC
6241,13166,CV
33123,20982,CV
32619,145740,PC
16852,10003,CV
32619,140460,PC
29357,51309,PC
27605,15572,CV
28621,109725,PC
39397,34313,PC
14311,11956,CV
31533,5041,PC
49900,158289,PC
40263,144878,PC
26710,111990,PC
22150,21262,CV
4562,14171,PC
35612,107074,PC
18903,23474,CV
19913,18343,PC
2427,7293,PC
16378,31144,PC
15418,24285,CV
36263,24815,CV
35012,35802,CV
28158,21869,CV
50048,155190,PC
8587,59597,CV
5759,297,CV
38517,58441,PC
9890,142023,PC
18170,139265,PC
43075,35164,PC
28563,19547,CV
20884,61833,CV
26088,13423,PC
33799,122683,PC
34607,40694,CV
22150,66282,CV
23862,30988,PC
22639,133562,PC
7788,56317,CV
51104,158524,PC
45703,50517,CV
29001,62206,CV
24364,114347,PC
4938,25838,PC
28572,55059,CV
35149,136445,PC
1573,122284,PC
24613,117349,PC
17050,51422,CV
40409,45912,CV
49342,153139,PC
45975,50341,CV
19249,30668,PC
37934,45298,CV
17491,7872,CV
40516,34182,CV
25238,58586,CV
20370,11218,CV
45701,50436,CV
34121,27090,CV
49514,147314,PC
15728,138562,PC
31277,800586,PC
12772,4658,CV
20543,51475,CV
17652,124592,PC
21057,36025,CV
48227,57152,CV
32931,115919,PC
24491,43760,CV
37811,48752,CV
35013,15606,CV
32006,49668,CV
24545,32870,PC
3820,3532,PC
34126,24507,CV
38173,29071,CV
46125,159101,PC
42619,100977,PC
9116,26218,CV
12829,132705,PC
35967,132482,PC
43518,41538,PC
27597,48938,CV
47602,52711,CV
27709,31270,CV
38256,42968,CV
36526,120447,PC
4015,1768,PC
32619,145733,PC
2210,8531,PC
4199,5314,PC
45068,145437,PC
36799,43444,CV
20716,122165,PC
42586,121433,PC
21998,122761,PC
20370,8813,CV
25519,18263,CV
44799,47950,CV
35243,49871,CV
23611,122728,PC
36797,24631,CV
2166,981,PC
9220,52354,CV
8893,5041,CV
52929,159116,PC
25519,33623,CV
37624,42095,CV
4951,3462,PC
16499,7371,CV
16548,38249,CV
29316,52383,PC
27510,65754,CV
3726,138268,PC
28074,55240,PC
36526,37777,PC
35111,57225,PC
9158,26160,CV
35269,129247,PC
6591,53670,CV
35633,131121,PC
50428,156271,PC
36413,140319,PC
38246,29429,CV
6350,19854,CV
35745,57400,CV
2544,46407,PC
17973,47792,PC
19871,28321,PC
20325,55237,PC
17050,20729,CV
16387,14591,PC
47186,62732,CV
24915,19525,PC
35215,136516,PC
23810,33045,PC
23872,51587,PC
35012,15607,CV
45953,147216,PC
35167,49966,CV
16785,52946,CV
37465,29855,CV
21893,39944,PC
42768,29909,PC
10207,1268,CV
42358,106645,PC
9614,300,CV
7210,26473,CV
36817,50902,CV
15050,53764,CV
17451,61585,CV
3945,2771,PC
13990,5851,CV
30853,108749,PC
9220,3666,CV
17367,8033,CV
48323,153729,PC
51995,158015,PC
53576,800970,CV
52329,21959,CV
25429,12005,PC
44992,43851,CV
18066,13792,CV
18350,2831,CV
20882,62014,CV
15050,53956,CV
15094,9991,PC
16165,15915,PC
11808,25319,PC
45886,146936,PC
28561,62621,CV
33911,33374,CV
42916,26712,PC
47484,21946,CV
8910,5451,CV
21190,107719,PC
13688,5118,PC
34551,100993,PC
29648,107032,PC
27035,23477,CV
19182,23506,CV
25519,13959,CV
35501,27612,CV
16787,3414,CV
46727,153814,PC
18131,4959,PC
38129,47068,CV
38358,139240,PC
48656,144730,PC
4819,1826,PC
45827,156811,PC
33737,35806,CV
21999,130928,PC
38839,30813,CV
32921,111466,PC
33433,117578,PC
35597,147702,PC
26854,138015,PC
35012,15988,CV
43081,42640,PC
17747,16454,CV
38471,58258,PC
27605,15656,CV
35012,16006,CV
37678,158648,PC
8538,6019,CV
9146,4352,CV
37597,42006,CV
29596,108440,PC
28178,120727,PC
1441,14271,PC
32120,32563,CV
37622,42111,CV
36127,133491,PC
2582,10892,PC
45518,48770,CV
38124,49096,CV
29825,36451,CV
8536,5633,CV
38443,43165,CV
5325,3390,PC
17594,130795,PC
18259,129526,PC
31909,31252,CV
54949,21902,PC
21308,56732,CV
30936,51560,PC
14209,30017,PC
29808,127662,PC
42319,9436,PC
11729,3570,CV
22,9842,PC
40766,113129,PC
20462,9335,CV
42456,24836,PC
11407,3332,CV
36438,56327,PC
39895,139877,PC
17202,13762,CV
32534,133251,PC
4602,7594,PC
9179,4322,CV
36611,47776,PC
5810,684,CV
44312,150681,PC
40698,40844,CV
22899,54418,CV
3512,3005,PC
28082,33179,CV
7687,1218,CV
45495,62344,CV
20366,7983,CV
33736,35671,CV
16166,143084,PC
21098,10417,CV
45822,145588,PC
44914,44086,CV
33737,21606,CV
17329,17128,PC
28967,1468,CV
28190,44067,CV
23396,12353,CV
38202,42227,CV
21057,36125,CV
32058,117132,PC
30568,52432,PC
40855,128249,PC
34891,160026,PC
1025,2595,PC
52941,159267,PC
20019,21589,CV
28572,56012,CV
44816,42511,CV
3576,3955,PC
37715,63483,CV
39798,139581,PC
40578,148033,PC
33737,33245,CV
38446,47949,CV
8539,6255,CV
24781,57444,PC
20371,54502,CV
47559,157445,PC
7789,56867,CV
32525,123234,PC
7757,56000,CV
21118,26848,PC
17400,11777,PC
17574,13571,PC
16205,7547,CV
41933,45007,PC
40641,36754,CV
44024,6849,PC
35004,57131,CV
35012,33425,CV
50515,46981,CV
8810,5158,CV
27701,11369,PC
23697,17997,CV
31277,109329,PC
25636,51719,PC
36800,25561,CV
42156,110157,PC
22051,22935,PC
42111,136681,PC
43663,47394,PC
36815,50965,CV
40556,140908,PC
32591,34273,PC
36319,122884,PC
53085,135059,PC
4961,28573,PC
40016,156151,PC
32321,27859,PC
45701,51245,CV
31933,31115,CV
11228,14945,PC
16760,41187,CV
19999,10117,CV
13428,3086,PC
25617,32111,CV
16239,15106,PC
40856,128249,PC
16306,16598,PC
333,35406,PC
18520,17993,PC
10847,1903,PC
5818,735,CV
31424,100001,PC
44575,41601,CV
31491,156564,PC
50639,156749,PC
23820,22218,PC
32458,57821,PC
19004,17056,PC
24353,26570,PC
36819,27035,CV
33653,144544,PC
21007,10116,CV
37597,42002,CV
25456,31568,CV
33123,36499,CV
53551,159930,PC
50159,155801,PC
45740,146583,PC
38382,31521,CV
32049,37783,PC
38166,44667,CV
34122,43509,CV
4819,1809,PC
20307,20037,CV
7769,1670,CV
4989,1905,PC
27267,54932,PC
4848,116878,PC
46533,17987,CV
7691,1215,CV
5733,20755,CV
45878,41281,CV
16710,7205,CV
7789,54326,CV
7766,66119,CV
43247,127042,PC
33909,47137,CV
4944,6721,PC
5747,231,CV
28208,100421,PC
38106,46837,CV
40872,131756,PC
10830,20733,CV
1422,883,PC
25101,23387,PC
24331,800597,CV
16899,846,CV
32116,32523,CV
35695,24044,CV
32706,28808,CV
47691,150663,PC
47553,156023,PC
35634,130861,PC
2542,27117,PC
36797,24678,CV
21657,30307,PC
38465,28392,CV
33147,802791,CV
38902,30652,CV
33005,6653,PC
4440,6105,PC
22150,12081,CV
25944,47931,CV
21624,17557,CV
27605,35391,CV
38194,28616,CV
26251,26654,PC
1407,16896,PC
26211,114380,PC
34115,147749,PC
35624,128135,PC
14508,6381,CV
22150,802643,CV
22452,33434,PC
14308,53170,CV
47610,150157,PC
12204,59775,CV
32578,118762,PC
38715,32858,CV
4688,21424,PC
33773,154442,PC
47936,150924,PC
